source	user	time	url	selected text	rating
shiri	unknown user	unknown time	http://www.nyc.gov/html/records/html/vitalrecords/marriage.shtml		4
shiri	unknown user	unknown time	http://www.jobsinmanufacturing.com/		4
shiri	unknown user	unknown time	http://www.coasttocoasttickets.com/theater_schedule/mary-poppins_tickets.shtml		4
shiri	unknown user	unknown time	http://skepdic.com/homeo.html		1
shiri	unknown user	unknown time	http://law-library.rutgers.edu/SSM.html		1
shiri	unknown user	unknown time	http://www.rotten.com/library/religion/scientology/		1
shiri	unknown user	unknown time	http://www.creationtheory.org/		1
shiri	unknown user	unknown time	http://creationwiki.org/Creationism		1
shiri	unknown user	unknown time	http://www.homeopathyandmore.com/		1
shiri	unknown user	unknown time	http://www.bonafidescientology.org/		2
shiri	unknown user	unknown time	http://www.solarviews.com/eng/solarsys.htm		4
shiri	unknown user	unknown time	http://faluninfo.net/topic/22/		2
shiri	unknown user	unknown time	http://www.scientology-sanjose.org/		2
shiri	unknown user	unknown time	http://www.curezone.com/diseases/cancer/cancer_dental_risk.asp		1
shiri	unknown user	unknown time	http://chc.org.my/		2
shiri	unknown user	unknown time	http://www.giantbomb.com/donkey-kong/94-299/		4
shiri	unknown user	unknown time	http://www.skepdic.com/creation.html		1
shiri	unknown user	unknown time	http://www.homeopathyschool.org/		2
shiri	unknown user	unknown time	http://cancerguide.org/coley.html		2
shiri	unknown user	unknown time	http://www.abortioninjury.com/		1
shiri	unknown user	unknown time	http://www.scientology-fso.org/		1
shiri	unknown user	unknown time	http://www.pickthebrain.com/blog/george-orwells-5-rules-for-effective-writing/		4
shiri	unknown user	unknown time	http://www.icr-reflexology.org/2007_speakers.htm		2
shiri	unknown user	unknown time	http://www.chabad.org/holidays/chanukah/default_cdo/jewish/Hanukkah.htm		4
shiri	unknown user	unknown time	http://www.opencongress.org/people/show/400629_barack_obama		4
shiri	unknown user	unknown time	http://www.bbc.co.uk/ouch/podcast/		4
shiri	unknown user	unknown time	http://www.podcastalley.com/		4
shiri	unknown user	unknown time	http://www.namgyal.org/about/hhdl.cfm		4
shiri	unknown user	unknown time	http://www.smashbros.com/en_us/music/music15.html		4
shiri	unknown user	unknown time	http://www.amcofh.org/		4
shiri	unknown user	unknown time	http://commons.wikimedia.org/wiki/Category:Scientology		1
shiri	unknown user	unknown time	http://www.abortioninjury.com/		1
shiri	unknown user	unknown time	http://www.bible.ca/cr-scientology.htm		2
shiri	unknown user	unknown time	http://nineplanets.org/		4
shiri	unknown user	unknown time	http://www.goodreads.com/author/show/4.Douglas_Adams		4
shiri	unknown user	unknown time	http://www.scientology-fso.org/		4
shiri	unknown user	unknown time	http://www.bonafidescientology.org/		4
shiri	unknown user	unknown time	http://www.plesiosaur.com/creationism/index.php		2
shiri	unknown user	unknown time	http://www.skepdic.com/creation.html		2
shiri	unknown user	unknown time	http://www.gotquestions.org/scientology-Christian-cult.html		2
shiri	unknown user	unknown time	http://www.factnet.org/Scientology/dianetics.html		1
shiri	unknown user	unknown time	http://www.religionfacts.com/a-z-religion-index/falun_gong.htm		2
shiri	unknown user	unknown time	http://www.pickthebrain.com/blog/george-orwells-5-rules-for-effective-writing/		4
shiri	unknown user	unknown time	http://law-library.rutgers.edu/SSM.html		4
shiri	unknown user	unknown time	http://www.homeopathyschool.org/		4
shiri	unknown user	unknown time	http://www.scientology-sacramento.org/		4
shiri	unknown user	unknown time	http://www.scientologyreligion.org/		4
shiri	unknown user	unknown time	http://www.kidsastronomy.com/solar_system.htm		4
shiri	unknown user	unknown time	http://www.churchangel.com/		4
shiri	unknown user	unknown time	http://www.quackwatch.org/01QuackeryRelatedTopics/homeo.html		2
shiri	unknown user	unknown time	http://en.wikinews.org/wiki/Category:Scientology		2
shiri	unknown user	unknown time	http://www.umm.edu/altmed/articles/homeopathy-000352.htm		4
shiri	unknown user	unknown time	http://www.coasttocoasttickets.com/theater_schedule/mary-poppins_tickets.shtml		4
shiri	unknown user	unknown time	http://falunhr.org/		1
shiri	unknown user	unknown time	http://www.solarviews.com/eng/solarsys.htm		4
shiri	unknown user	unknown time	http://www.frommers.com/podcast/		4
shiri	unknown user	unknown time	http://www.coasttocoasttickets.com/theater_schedule/mary-poppins_tickets.shtml		4
shiri	unknown user	unknown time	http://www.bbc.co.uk/history/historic_figures/orwell_george.shtml		3
shiri	unknown user	unknown time	http://www.jobsinmanufacturing.com/		4
shiri	unknown user	unknown time	http://whatstheharm.net/homeopathy.html		2
shiri	unknown user	unknown time	http://www.tentmaker.org/Quotes/george_orwell_quotes.html		4
shiri	unknown user	unknown time	http://www.bbc.co.uk/religion/religions/judaism/holydays/hanukkah.shtml		3
shiri	unknown user	unknown time	http://www.alltestpro.com/		4
shiri	unknown user	unknown time	http://www.classicalhomeopathy.com/		2
shiri	unknown user	unknown time	http://www.nrlc.org/abortion/index.html		1
shiri	unknown user	unknown time	http://www.agoda.com/asia/hong_kong/hong_kong.html		4
shiri	unknown user	unknown time	http://www.kidsastronomy.com/solar_system.htm		4
shiri	unknown user	unknown time	http://www.biota.org/people/douglasadams/		1
shiri	unknown user	unknown time	http://www.beliefnet.com/Faiths/2001/06/What-Scientologists-Believe.aspx		2
shiri	unknown user	unknown time	http://en.citizendium.org/wiki/Homeopathy		2
shiri	unknown user	unknown time	http://www.apologeticsindex.org/b86.html		2
shiri	unknown user	unknown time	http://www.streetswing.com/histmain/z3waltz.htm		4
shiri	unknown user	unknown time	http://www.freekidscoloring.com/holiday/hanukkah/		4
shiri	unknown user	unknown time	http://oceanservice.noaa.gov/podcast.html		4
shiri	unknown user	unknown time	http://thinkprogress.org/palin-digest/		3
shiri	unknown user	unknown time	http://exscientologykids.com/		2
shiri	unknown user	unknown time	http://www.creationismstrojanhorse.com/		1
shiri	unknown user	unknown time	http://www.quackwatch.com/00AboutQuackwatch/altseek.html		2
shiri	unknown user	unknown time	http://dictionary.reference.com/browse/solar+system		3
shiri	unknown user	unknown time	http://www.namgyal.org/about/hhdl.cfm		3
shiri	unknown user	unknown time	http://commons.wikimedia.org/wiki/Category:Scientology		2
shiri	unknown user	unknown time	http://www.faqs.org/faqs/douglas-adams-FAQ/		4
shiri	unknown user	unknown time	http://www.bbc.co.uk/science/space/solarsystem/		3
shiri	unknown user	unknown time	http://www.abortionbreastcancer.com/		1
shiri	unknown user	unknown time	http://www.podcastalley.com/		3
shiri	unknown user	unknown time	http://www.puckpodcast.com/		3
shiri	unknown user	unknown time	http://uncyclopedia.wikia.com/wiki/Hong_Kong		2
shiri	unknown user	unknown time	http://www.sawilsons.com/		4
shiri	unknown user	unknown time	http://www.religionfacts.com/scientology/index.htm		3
shiri	unknown user	unknown time	http://en.wiktionary.org/wiki/solar_system		4
shiri	unknown user	unknown time	http://www.scientology-cincinnati.org/		3
shiri	unknown user	unknown time	http://www.scientology.org.au/		3
shiri	unknown user	unknown time	http://stardate.org/resources/ssguide/		4
shiri	unknown user	unknown time	http://www.cdc.gov/reproductivehealth/Data_Stats/Abortion.htm		1
shiri	unknown user	unknown time	http://dancemagazine.com/choreographers		4
shiri	unknown user	unknown time	http://www.bbc.co.uk/religion/religions/judaism/holydays/hanukkah.shtml		3
shiri	unknown user	unknown time	http://www.george-orwell.org/		3
shiri	unknown user	unknown time	http://hongkongboston.com/		4
shiri	unknown user	unknown time	http://www.gotquestions.org/creationism-scientific.html		1
shiri	unknown user	unknown time	http://www.scientology-losgatos.org/		1
shiri	unknown user	unknown time	http://www.scientology-boston.org/		1
shiri	unknown user	unknown time	http://www.scientologyhandbook.org/		1
shiri	unknown user	unknown time	http://celticmusicpodcast.com/		4
shiri	unknown user	unknown time	http://en.wikinews.org/wiki/Category:Scientology		1
shiri	unknown user	unknown time	http://falunhr.org/		1
shiri	unknown user	unknown time	http://www.alternativevet.org/homeopathy.htm		1
shiri	unknown user	unknown time	http://www.arkenstonepublishing.net/solarsystem		4
shiri	unknown user	unknown time	http://marriagebuilders.com/		3
shiri	unknown user	unknown time	http://www.scientology-cincinnati.org/		1
shiri	unknown user	unknown time	http://www.thehobbitblog.com/		4
shiri	unknown user	unknown time	http://www.lotsofessays.com/viewpaper/1702360.html		1
shiri	unknown user	unknown time	http://www.bbc.co.uk/religion/religions/buddhism/people/dalailama_1.shtml		2
shiri	unknown user	unknown time	http://www.religionfacts.com/islam/places.htm		2
shiri	unknown user	unknown time	http://www.online-literature.com/orwell/		2
shiri	unknown user	unknown time	http://www.homeopathyforwomen.org/		2
shiri	unknown user	unknown time	http://www.scientology-washingtondc.org/		1
shiri	unknown user	unknown time	http://www.imdb.com/name/nm0914612/		4
shiri	unknown user	unknown time	http://www.focusonthefamily.com/marriage.aspx		2
shiri	unknown user	unknown time	http://space.jpl.nasa.gov/		4
shiri	unknown user	unknown time	http://website.leidenuniv.nl/~haarbjter/faluntext3.html		2
shiri	unknown user	unknown time	http://www.moreorless.au.com/heroes/dalai.html		2
shiri	unknown user	unknown time	http://en.wikibooks.org/wiki/Wikijunior_Solar_System		4
shiri	unknown user	unknown time	http://content.usatoday.com/topics/topic/People/Politicians,+Government+Officials,+Strategists/Executive/Barack+Obama		2
shiri	unknown user	unknown time	http://www.downtownharvest.org/		3
shiri	unknown user	unknown time	http://starchild.gsfc.nasa.gov/docs/StarChild/solar_system_level1/solar_system.html		4
shiri	unknown user	unknown time	http://commons.wikimedia.org/wiki/Category:Scientology		1
shiri	unknown user	unknown time	http://www.religionfacts.com/a-z-religion-index/falun_gong.htm		2
shiri	unknown user	unknown time	http://www.newadvent.org/cathen/01046b.htm		1
shiri	unknown user	unknown time	http://www.scientology-sanfrancisco.org/		1
shiri	unknown user	unknown time	http://www.pharmamanufacturing.com/		2
shiri	unknown user	unknown time	http://www.umm.edu/ency/article/002912.htm		1
shiri	unknown user	unknown time	http://www.orwell.ru/library/essays/politics/english/e_polit		3
shiri	unknown user	unknown time	http://nineplanets.org/		4
shiri	unknown user	unknown time	http://www.scientology.org/		2
shiri	unknown user	unknown time	http://www.brainyquote.com/quotes/authors/j/jack_kevorkian.html		1
shiri	unknown user	unknown time	http://countrystudies.us/indonesia/37.htm		2
shiri	unknown user	unknown time	http://www.apologeticsindex.org/t00.html		2
shiri	unknown user	unknown time	http://astro.unl.edu/naap/ssm/ssm.html		4
shiri	unknown user	unknown time	http://www.religioustolerance.org/evolutio.htm		1
shiri	unknown user	unknown time	http://coconutlime.blogspot.com/2006/05/lemon-cranberry-bread.html		4
shiri	unknown user	unknown time	http://organharvestinvestigation.net/		1
shiri	unknown user	unknown time	http://www.chesapeakehomeopathy.com/		2
shiri	unknown user	unknown time	http://www.americabeyondcapitalism.com/		1
shiri	unknown user	unknown time	http://www.bemismfg.com/		4
shiri	unknown user	unknown time	http://www.homeopathy.co.nz/		2
shiri	unknown user	unknown time	http://www.abortionrecovery.org/		1
shiri	unknown user	unknown time	http://www.namgyal.org/about/hhdl.cfm		3
shiri	unknown user	unknown time	http://tcrc.acor.org/radiation.html		3
shiri	unknown user	unknown time	http://www.shopliftingprevention.org/WhatNASPOffers/NRC.htm		2
shiri	unknown user	unknown time	http://homeopathyusa.org/		2
shiri	unknown user	unknown time	http://www.adherents.com/people/pa/Douglas_Adams.html		2
shiri	unknown user	unknown time	http://www.jrmanufacturing.com/		4
shiri	unknown user	unknown time	http://www.puckpodcast.com/		4
shiri	unknown user	unknown time	http://www.manufacturing.net/		4
shiri	unknown user	unknown time	http://www.scientologyreligion.org/		1
shiri	unknown user	unknown time	http://allrecipes.com/HowTo/Hanukkah/Detail.aspx		4
shiri	unknown user	unknown time	http://www.bnipodcast.com/		3
shiri	unknown user	unknown time	http://www.hongkongwardiary.com/		1
shiri	unknown user	unknown time	http://www.faluninfo.net/		1
shiri	unknown user	unknown time	http://en.citizendium.org/wiki/Homeopathy		2
shiri	unknown user	unknown time	http://azer.com/aiweb/categories/magazine/84_folder/84_articles/84_kish.html		2
shiri	unknown user	unknown time	http://www.umm.edu/altmed/articles/homeopathy-000352.htm		2
shiri	unknown user	unknown time	http://whatstheharm.net/homeopathy.html		1
shiri	unknown user	unknown time	http://www.freekidscoloring.com/holiday/hanukkah/		4
shiri	unknown user	unknown time	http://www.cbc.ca/news/background/islam/hajj.html		3
shiri	unknown user	unknown time	http://www.churchofscientology.org/		1
shiri	unknown user	unknown time	http://www.knelsonmanufacturing.com/		4
shiri	unknown user	unknown time	http://www.nyhomeopathy.com/		2
shiri	unknown user	unknown time	http://www.quackwatch.org/00AboutQuackwatch/altseek.html		2
shiri	unknown user	unknown time	http://www.capitalism.net/		2
shiri	unknown user	unknown time	http://www.bbc.co.uk/science/horizon/2002/homeopathy.shtml		2
shiri	unknown user	unknown time	http://website.leidenuniv.nl/~haarbjter/faluntext3.html		3
shiri	unknown user	unknown time	http://uncyclopedia.wikia.com/wiki/Creationism		1
shiri	unknown user	unknown time	http://www.importanceofphilosophy.com/Politics_Capitalism.html		3
shiri	unknown user	unknown time	http://women.webmd.com/tc/abortion-topic-overview		1
shiri	unknown user	unknown time	http://nobelprize.org/nobel_prizes/peace/laureates/1989/lama-bio.html		3
shiri	unknown user	unknown time	http://www.nineplanets.org/overview.html		3
shiri	unknown user	unknown time	http://www.podbean.com/		4
shiri	unknown user	unknown time	http://aynrandlexicon.com/lexicon/capitalism.html		3
shiri	unknown user	unknown time	http://www.hongkongwardiary.com/		3
shiri	unknown user	unknown time	http://www.mythfolklore.net/calendars/adams/douglasadams.htm		3
shiri	unknown user	unknown time	http://www.crimedoctor.com/shoplifting.htm		2
shiri	unknown user	unknown time	http://www.residentadvisor.net/podcast.aspx		3
shiri	unknown user	unknown time	http://www.scientology-tampa.org/		2
shiri	unknown user	unknown time	http://www.natcapsolutions.org/		2
shiri	unknown user	unknown time	http://www.realscientology.org/		2
shiri	unknown user	unknown time	http://www.coliccalm.com/baby_infant_newborn_articles/homeopathy.html		2
shiri	unknown user	unknown time	http://www.scientology-sacramento.org/		2
shiri	unknown user	unknown time	http://www.factnet.org/Scientology/dianetics.html		2
shiri	unknown user	unknown time	http://www.focusonthefamily.com/marriage.aspx		2
shiri	unknown user	unknown time	http://www.lahomeopathicschool.com/		4
shiri	unknown user	unknown time	http://www.online-literature.com/orwell/		3
shiri	unknown user	unknown time	http://astrogeology.usgs.gov/SolarSystem/Earth/Moon/		3
shiri	unknown user	unknown time	http://www.skepdic.com/creation.html		1
shiri	unknown user	unknown time	http://www.arkenstonepublishing.net/solarsystem		3
shiri	unknown user	unknown time	http://www.positiveatheism.org/hist/quotes/douglas.htm		2
shiri	unknown user	unknown time	http://www.newadvent.org/cathen/01046b.htm		1
shiri	unknown user	unknown time	http://www.bbc.co.uk/ethics/abortion/		1
shiri	unknown user	unknown time	http://www.scientology-losgatos.org/		2
shiri	unknown user	unknown time	http://www.plesiosaur.com/creationism/index.php		1
shiri	unknown user	unknown time	http://bastyrcenter.org/content/category/4/147/161/		2
shiri	unknown user	unknown time	http://www.abortionchangesyou.com/		1
shiri	unknown user	unknown time	http://www.doctorofhomeopathy.com/how-does-homeopathy-work/		2
shiri	unknown user	unknown time	http://www.starpulse.com/Actresses/Roberts,_Julia/		4
shiri	unknown user	unknown time	http://www.religioustolerance.org/falungong.htm		2
shiri	unknown user	unknown time	http://www.amcofh.org/		1
shiri	unknown user	unknown time	http://www.homeopathy.edu/		1
shiri	unknown user	unknown time	http://www.manufacturing.gov/		3
shiri	unknown user	unknown time	http://www.scientology.org.au/		1
shiri	unknown user	unknown time	http://www.infidels.org/library/modern/science/creationism/		1
shiri	unknown user	unknown time	http://www.religioustolerance.org/scientol.htm		1
shiri	unknown user	unknown time	http://women.webmd.com/tc/abortion-topic-overview		1
shiri	unknown user	unknown time	http://www.danceforjoy.biz/		4
shiri	unknown user	unknown time	http://www.religionfacts.com/scientology/index.htm		1
shiri	unknown user	unknown time	http://www.religionfacts.com/islam/places/mecca.htm		2
shiri	unknown user	unknown time	http://www.scientology-canberra.org.au/		1
shiri	unknown user	unknown time	http://www.realscientology.org/		1
shiri	unknown user	unknown time	http://www.jewfaq.org/glossary.htm		3
shiri	unknown user	unknown time	http://www.charliehongkong.com/		4
shiri	unknown user	unknown time	http://uncyclopedia.wikia.com/wiki/Creationism		1
shiri	unknown user	unknown time	http://en.wiktionary.org/wiki/solar_system		4
shiri	unknown user	unknown time	http://www.motherjones.com/kevin-drum/2008/08/sarah_palin.html		2
shiri	unknown user	unknown time	http://www.lonelyplanet.com/china/hong-kong		4
shiri	unknown user	unknown time	http://strategywiki.org/wiki/Donkey_Kong		4
shiri	unknown user	unknown time	http://www.scientologyhandbook.org/		4
shiri	unknown user	unknown time	http://www.george-orwell.org/		4
shiri	unknown user	unknown time	http://www.bbc.co.uk/ethics/abortion/		1
shiri	unknown user	unknown time	http://commons.wikimedia.org/wiki/Category:Donkey_Kong		4
shiri	unknown user	unknown time	http://everything2.com/title/capitalism		2
shiri	unknown user	unknown time	http://www.bbc.co.uk/religion/religions/judaism/holydays/hanukkah.shtml		4
shiri	unknown user	unknown time	http://www.scientology-capetown.org/		4
shiri	unknown user	unknown time	http://www.cancercenter.com/conventional-cancer-treatment/radiation-therapy.cfm		4
shiri	unknown user	unknown time	http://www.bookrags.com/George_Orwell		4
shiri	unknown user	unknown time	http://www.apologeticsindex.org/s04.html		2
shiri	unknown user	unknown time	http://www.conservapedia.com/Hong_Kong		4
shiri	unknown user	unknown time	http://tcrc.acor.org/radiation.html		4
shiri	unknown user	unknown time	http://www.classicalhomeopathy.com/		4
shiri	unknown user	unknown time	http://www.nyhomeopathy.com/		4
shiri	unknown user	unknown time	http://www.epoquehotels.com/city.php/city/137/boutique-hotels-in/hong-kong/lang/en		4
shiri	unknown user	unknown time	http://www.tolkienlibrary.com/booksbytolkien/hobbit/description.htm		4
shiri	unknown user	unknown time	http://en.wikibooks.org/wiki/Wikijunior_Solar_System		4
shiri	unknown user	unknown time	http://www.umm.edu/ency/article/002912.htm		1
shiri	unknown user	unknown time	http://www.gotquestions.org/creationism-scientific.html		1
shiri	unknown user	unknown time	http://www.jewfaq.org/holiday7.htm		4
shiri	unknown user	unknown time	http://creationwiki.org/Creationism		1
shiri	unknown user	unknown time	http://whatstheharm.net/homeopathy.html		1
shiri	unknown user	unknown time	http://afterabortion.org/		2
shiri	unknown user	unknown time	http://www.rotten.com/library/religion/scientology/		2
shiri	unknown user	unknown time	http://www.creationismstrojanhorse.com/		4
shiri	unknown user	unknown time	http://www.scientology-washingtondc.org/		4
shiri	unknown user	unknown time	http://www.facebook.com/sarahpalin		1
shiri	unknown user	unknown time	http://chrisyeh.blogspot.com/		4
shiri	unknown user	unknown time	http://www.abortioncarenetwork.org/		1
shiri	unknown user	unknown time	http://www.bls.gov/iag/tgs/iag31-33.htm		4
shiri	unknown user	unknown time	http://www.pro-test.org.uk/		2
shiri	unknown user	unknown time	http://www.time.com/time/photogallery/0,29307,1837632_1758995,00.html		4
shiri	unknown user	unknown time	http://www.breastcancer.org/treatment/radiation/		4
shiri	unknown user	unknown time	http://www.homeopathyoz.org/		3
shiri	unknown user	unknown time	http://www.cs.cmu.edu/~dst/Secrets/index.html		2
shiri	unknown user	unknown time	http://www.apologeticsindex.org/s04.html		2
shiri	unknown user	unknown time	http://www.primarygames.com/holidays/hanukkah/hanukkah.htm		4
shiri	unknown user	unknown time	http://www.alislam.org/books/religiousknowledge/sec6.html		2
shiri	unknown user	unknown time	http://www.gotquestions.org/scientology-Christian-cult.html		1
shiri	unknown user	unknown time	http://nccam.nih.gov/health/homeopathy/		1
shiri	unknown user	unknown time	http://www.cityu.edu.hk/		4
shiri	unknown user	unknown time	http://www.homeopathyovernight.com/		1
shiri	unknown user	unknown time	http://www.bhg.com/holidays/hanukkah/crafts/		4
shiri	unknown user	unknown time	http://www.101cookbooks.com/archives/my-special-zucchini-bread-recipe-recipe.html		4
shiri	unknown user	unknown time	http://www.kidsastronomy.com/solar_system.htm		4
shiri	unknown user	unknown time	http://www.ohnuts.com/buy.cfm/hanukkah-gifts		4
shiri	unknown user	unknown time	http://www.plesiosaur.com/creationism/index.php		1
shiri	unknown user	unknown time	http://science.nationalgeographic.com/science/space/solar-system		4
shiri	unknown user	unknown time	http://www.enolagay.org/		2
shiri	unknown user	unknown time	http://www.dshs.state.tx.us/wrtk/after-abortion.shtm		1
shiri	unknown user	unknown time	http://www.cancure.org/issels_therapy.htm		2
shiri	unknown user	unknown time	http://www.agoda.com/asia/hong_kong/hong_kong.html		4
shiri	unknown user	unknown time	http://www.nrlc.org/abortion/index.html		1
shiri	unknown user	unknown time	http://store.alislam.org/homeopathy.html		2
shiri	unknown user	unknown time	http://www.aps.org/policy/statements/81_1.cfm		1
shiri	unknown user	unknown time	http://dictionary.reference.com/browse/abortion		1
shiri	unknown user	unknown time	http://www.time.com/time/travel/cityguide/article/0,31489,1850110,00.html		3
shiri	unknown user	unknown time	http://uncyclopedia.wikia.com/wiki/Hong_Kong		3
shiri	unknown user	unknown time	http://www.homeopathysnc.org/		1
shiri	unknown user	unknown time	http://aynrandlexicon.com/lexicon/capitalism.html		3
shiri	unknown user	unknown time	http://www.goodreads.com/author/show/3706.George_Orwell		4
shiri	unknown user	unknown time	http://a2zhomeopathy.com/		1
shiri	unknown user	unknown time	http://mistupid.com/astronomy/solarsystem.htm		4
shiri	unknown user	unknown time	http://www.doctorofhomeopathy.com/how-does-homeopathy-work/		1
shiri	unknown user	unknown time	http://www.rotten.com/library/bio/mad-science/jack-kevorkian/		2
shiri	unknown user	unknown time	http://kidshealth.org/teen/diseases_conditions/cancer/radiation.html		3
shiri	unknown user	unknown time	http://exscientologykids.com/		1
shiri	unknown user	unknown time	http://www.natcapsolutions.org/		2
shiri	unknown user	unknown time	http://dictionary.reference.com/browse/capitalism		3
shiri	unknown user	unknown time	http://uncyclopedia.wikia.com/wiki/Creationism		1
shiri	unknown user	unknown time	http://www.umm.edu/altmed/articles/homeopathy-000352.htm		3
shiri	unknown user	unknown time	http://www.lonelyplanet.com/china/hong-kong		4
shiri	unknown user	unknown time	http://www.noah-health.org/en/alternative/healing/homeopathy.html		3
shiri	unknown user	unknown time	http://www.gotchacapitalism.com/		2
shiri	unknown user	unknown time	http://www.newswithviews.com/Howenstine/james48.htm		2
shiri	unknown user	unknown time	http://www.allposters.com/-sp/Solar-System-Posters_i2540596_.htm		4
shiri	unknown user	unknown time	http://www.gluckman.com/FalunGong.html		2
shiri	unknown user	unknown time	http://www.conservapedia.com/Creationism		2
shiri	unknown user	unknown time	http://www.meforum.org/article/170		2
shiri	unknown user	unknown time	http://www.centennialofflight.gov/essay/Air_Power/Bombing/AP27.htm		3
shiri	unknown user	unknown time	http://www.menandabortion.com/		1
shiri	unknown user	unknown time	http://gawker.com/5002269/the-cruise-indoctrination-video-scientology-tried-to-suppress		2
shiri	unknown user	unknown time	http://starchild.gsfc.nasa.gov/docs/StarChild/solar_system_level1/solar_system.html		4
shiri	unknown user	unknown time	http://basketball.ballparks.com/NBA/DenverNuggets/newindex.htm		4
shiri	unknown user	unknown time	http://www.the-numbers.com/people/JROBE.php		4
shiri	unknown user	unknown time	http://www.pbs.org/wnet/religionandethics/week540/cover.html		3
shiri	unknown user	unknown time	http://www.playbillstore.com/mapogime.html		4
shiri	unknown user	unknown time	http://www.amcofh.org/		3
shiri	unknown user	unknown time	http://www.adherents.com/people/pa/Douglas_Adams.html		3
shiri	unknown user	unknown time	http://www.exploratorium.edu/ronh/solar_system/		3
shiri	unknown user	unknown time	http://organharvestinvestigation.net/		2
shiri	unknown user	unknown time	http://www.jrmanufacturing.com/		4
shiri	unknown user	unknown time	http://en.wikibooks.org/wiki/Wikijunior_Solar_System		4
shiri	unknown user	unknown time	http://www.brainyquote.com/quotes/authors/j/jack_kevorkian.html		3
shiri	unknown user	unknown time	http://www.friesian.com/creation.htm		2
shiri	unknown user	unknown time	http://www.trusthomeopathy.org/what_you_can_do/homeopathy_awareness_week.html		2
shiri	unknown user	unknown time	http://www.medicinenet.com/radiation_therapy/article.htm		3
shiri	unknown user	unknown time	http://www.apples4theteacher.com/holidays/hanukkah/		4
shiri	unknown user	unknown time	http://www.bnipodcast.com/		4
shiri	unknown user	unknown time	http://www.religioustolerance.org/abortion.htm		1
shiri	unknown user	unknown time	http://bibeltemplet.net/Menorah.html		3
shiri	unknown user	unknown time	http://www.buzzfeed.com/scott/sarah-palin-vs-tina-fey		3
shiri	unknown user	unknown time	http://abortion.ws/		1
shiri	unknown user	unknown time	http://homeopathyusa.org/		3
shiri	unknown user	unknown time	http://creationwiki.org/Creationism		2
shiri	unknown user	unknown time	http://everything2.com/title/capitalism		3
shiri	unknown user	unknown time	http://www.scientologyreligion.org/		2
shiri	unknown user	unknown time	http://www.chesapeakehomeopathy.com/		3
shiri	unknown user	unknown time	http://podcast.metafilter.com/		4
shiri	unknown user	unknown time	http://therissingtonpodcast.co.uk/		4
shiri	unknown user	unknown time	http://www.podbean.com/		4
shiri	unknown user	unknown time	http://dictionary.reference.com/browse/solar+system		4
shiri	unknown user	unknown time	http://stardate.org/resources/ssguide/		4
shiri	unknown user	unknown time	http://nosamesexmarriage.com/marriage/califgaymar.php		1
shiri	unknown user	unknown time	http://www.cs.cmu.edu/~dst/Secrets/index.html		1
shiri	unknown user	unknown time	http://www.econlib.org/library/Enc/Capitalism.html		3
shiri	unknown user	unknown time	http://www.correctscientology.org/		1
shiri	unknown user	unknown time	http://www.britannica.com/EBchecked/topic/1498/abortion		1
shiri	unknown user	unknown time	http://www.genealogygemspodcast.com/		4
shiri	unknown user	unknown time	http://www.bonafidescientology.org/		2
shiri	unknown user	unknown time	http://commons.wikimedia.org/wiki/Category:Abortion		1
shiri	unknown user	unknown time	http://www.correctscientology.org/		2
shiri	unknown user	unknown time	http://www.hotel-hong-kong.com/		4
shiri	unknown user	unknown time	http://www.conservapedia.com/Capitalism		3
shiri	unknown user	unknown time	http://www.ustoo.org/Treatment_Options.asp		3
shiri	unknown user	unknown time	http://en.wiktionary.org/wiki/Scientology		2
shiri	unknown user	unknown time	http://www.guttmacher.org/pubs/fb_induced_abortion.html		1
shiri	unknown user	unknown time	http://www.abortionchangesyou.com/		2
shiri	unknown user	unknown time	http://learn-thai-podcast.com/		4
shiri	unknown user	unknown time	http://www.scientology-newyork.org/		4
shiri	unknown user	unknown time	http://www.abortionrights.org.uk/		2
shiri	unknown user	unknown time	http://www.conservapedia.com/Abortion		2
shiri	unknown user	unknown time	http://www.sitestorepro.com/		4
shiri	unknown user	unknown time	http://www.katinkahesselink.net/other/c/c_dalai.html		4
shiri	unknown user	unknown time	http://shs.umsystem.edu/research/guides/marriage.shtml		4
shiri	unknown user	unknown time	http://www.medicalabortionconsortium.org/		2
shiri	unknown user	unknown time	http://www.britannica.com/EBchecked/topic/1498/abortion		1
shiri	unknown user	unknown time	http://www.infidels.org/library/modern/science/creationism/		1
shiri	unknown user	unknown time	http://www.pitt.edu/~gillis/dance/isadora.html		4
shiri	unknown user	unknown time	http://women.webmd.com/tc/abortion-topic-overview		4
shiri	unknown user	unknown time	http://www.menandabortion.com/		4
shiri	unknown user	unknown time	http://www.bnipodcast.com/		4
shiri	unknown user	unknown time	http://www.scientology.org/		4
shiri	unknown user	unknown time	http://www.creationtheory.org/		2
shiri	unknown user	unknown time	http://www.tentmaker.org/Quotes/george_orwell_quotes.html		4
shiri	unknown user	unknown time	http://www.arkenstonepublishing.net/solarsystem		4
shiri	unknown user	unknown time	http://www.religionfacts.com/scientology/index.htm		4
shiri	unknown user	unknown time	http://www.homeopathyforwomen.org/		3
shiri	unknown user	unknown time	http://skepdic.com/homeo.html		3
shiri	unknown user	unknown time	http://serc.carleton.edu/introgeo/earthhistory/creationism/index.html		2
shiri	unknown user	unknown time	http://www.britannica.com/EBchecked/topic/1498/abortion		1
shiri	unknown user	unknown time	http://marriage.about.com/		4
